,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
91,0.14044952,0.42713112,0.079515636,0.15400112,0.34719473,-0.30630338,-1.6174837,-0.59922636,0.93088245,-0.50106955,0.2633726,-1.9271111,-0.22357827,-0.89448273,-0.93098557,-0.022686064,-0.92471004,0.4896401,-0.5763781,1.7973949
92,-0.18547785,-0.900392,0.28156126,-0.94809496,-0.10578835,1.2165203,1.1996039,0.77560776,-0.7518076,-0.2333468,-0.47247362,-0.6240278,0.52181196,0.80450034,0.83626056,-1.3334587,1.8066725,-1.6597562,-1.5126001,3.8997326
93,-0.269339,-1.323412,-0.3467824,-0.85531926,-0.30737674,-0.6397294,1.5327636,-0.12993337,0.10479304,-0.766348,-0.03411126,0.21836719,-0.27849507,-0.63294494,1.6138718,0.23837516,-0.2765316,0.57531416,1.0338141,-0.22474301
94,-0.33183455,-0.09009594,-0.55809885,-0.75808316,-0.2264374,-0.12531471,-0.6256701,-0.34341198,0.6284174,-0.39268774,-0.14937487,0.17452163,0.5338671,-1.0985111,-0.14913893,-0.69225377,1.3856299,1.7355547,0.025508521,-0.79141164
95,-0.496704,2.2895641,-2.1316147,-0.23439673,0.282533,-0.6967144,-0.49384087,1.7767103,2.4377666,-0.75162226,-0.74396724,0.064091444,-0.79656833,0.030403495,-0.55134964,-1.9339635,-0.31380066,-0.4465424,-1.3483049,2.1712437
96,-0.92756677,-1.3646349,-1.218678,0.70010144,0.099592134,-0.76349866,1.4557604,0.85289294,-0.26635453,0.15381745,-0.1551818,1.445074,-0.3487508,-0.31808192,-1.3942362,-0.9537043,-0.98779607,0.38611633,0.15092789,2.1479197
97,0.56465816,-0.8465575,0.8815208,-1.4003764,-0.9645395,0.7029166,1.5669273,-0.7017015,-1.3158354,-0.8229067,-1.9624057,0.48940688,-0.7284488,-0.2639339,0.39903605,-0.35706586,0.26338416,2.1131744,0.6502461,0.2145623
98,-1.0537549,-1.0809921,-0.20587915,0.043893702,-0.9775739,0.8686085,0.24091542,1.3604004,1.1134629,-0.025142461,-1.0742221,-0.31704223,0.049209774,-1.8611252,1.2962935,-1.1098142,0.4765968,0.1024555,0.29233187,-0.8361678
99,-2.321014,0.12486607,0.40237284,-1.0114421,2.84832,-0.3034768,0.9728246,0.59249437,0.4281284,-0.07220706,-0.8712935,0.22851327,-0.6173477,-0.92400014,0.7690269,-0.7613936,-1.1481277,-0.2023398,0.3459385,0.085621476
100,-1.3711792,-0.56035095,-0.9523266,0.997085,-1.3472886,0.9562931,1.2655724,1.2937307,-0.74525046,-0.5640904,-0.26293427,-0.53898734,-0.34298074,0.37165093,0.59681606,2.1191072,-0.25094214,-0.03731665,-0.1614397,-1.2023984
