,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0,-0.82974195,1.5375537,-0.52104914,-0.8180156,1.6202357,-0.72034097,-0.6579251,-1.3229932,-0.4512056,-0.7607784,0.9308029,-0.13367301,-2.1660752,-0.55497056,-2.0348313,-0.56580395,-1.4447751,0.030669987,-1.3531294,1.3384451
1,1.8541739,-0.4920919,-1.2779472,0.5719518,-1.3857503,0.75547135,-0.12446813,-0.6065918,0.23202634,-0.074041545,0.122985244,0.8113054,0.105819196,0.0054178834,-1.0458978,-0.5730156,1.9463061,1.138886,0.8501553,1.3259687
2,0.17196012,1.2280335,-0.17292693,1.466712,1.2782415,-0.20723817,-0.9385018,-1.4821659,-0.32760453,0.5596956,-1.0378124,-0.25360817,0.38009176,-0.7110931,-0.24486193,1.1007361,0.91001207,0.9450836,-1.0791655,-0.0014804006
3,0.15375108,0.01260148,0.3038858,0.5401179,-0.13686736,-0.26118284,-0.020249486,1.7280728,1.8869812,0.20317861,-0.33561254,0.6204597,0.31707045,-0.22061262,0.41474777,0.28558064,1.2978075,-0.18289983,0.33691263,0.1934323
4,-0.7984004,-0.6557315,0.53928244,-0.78893393,1.2942333,-1.8012165,1.2061895,-0.5917489,-2.1430244,1.04456,-1.2572912,-0.23123538,1.3551428,-0.030798346,-1.2253574,0.8853345,1.0496991,-1.2589858,-2.3789308,-0.68380886
5,-0.38077474,-1.7437942,-0.58862865,0.64847356,-2.087448,0.8995843,0.53750813,4.1565404,-0.19777822,-0.5070006,-1.6653982,0.85376763,-0.7637711,-0.14029685,0.5293484,0.819065,1.695014,-1.4029384,-0.1578929,1.8750013
6,0.49843836,-0.6068409,0.06954911,0.90727264,0.5106486,-0.78509927,-1.5780966,-1.1886482,-0.7654208,-1.119836,0.3692671,-0.46378058,2.2257345,0.9921798,-0.6116829,0.15582716,0.5604251,0.43570292,-1.085174,-0.34001777
7,-0.81954575,0.2077021,0.3894787,-0.14824575,0.5551353,0.31794864,-0.13151558,0.97658,2.2466214,0.18074426,-0.39430773,0.4554366,-0.11642337,-0.03826523,-0.32432082,-0.4545873,0.13427281,-0.009860098,0.20731956,0.069015265
8,1.001549,0.4395159,1.6994605,1.1067781,0.26059008,-1.0186484,-0.06284091,-0.55647475,-1.0919105,-0.21590391,0.4435822,-0.8345555,0.084529094,1.451261,0.10159171,1.1473504,1.117286,0.9365913,-0.78141683,0.25054118
9,0.14606404,1.4250786,-1.375093,-1.339464,1.2946008,-1.1317893,1.8800025,-1.5166271,-0.53676474,0.9031296,-0.6028447,0.1798026,-0.6277458,0.8023642,-0.5756786,-0.26166946,0.9196834,-1.7656722,-0.76734984,-1.0919043
10,1.0302645,-0.28175968,-0.8024606,-0.29653317,-0.28433555,-0.61530674,0.17529252,-0.28607178,0.96531785,-0.7339852,0.66935796,-0.9784892,-1.2790691,0.9204933,1.2831519,-0.10318198,-2.6973996,-0.03822583,-1.0419275,1.0910113
11,0.22887218,-0.42663497,1.0828784,-0.11387515,1.4126033,-1.1322317,-0.73322964,-1.2186489,-0.028005362,-0.91027904,2.1195095,-0.59942204,0.1457375,-0.5237534,-0.34767202,-1.7914553,-0.16123134,-0.30961597,0.27415258,1.1925108
12,0.8486117,-0.10220961,0.6838738,-1.1895212,-0.99634516,0.7320145,0.7383054,-1.0818796,-1.1659275,0.08209124,-0.89290285,-0.31867248,-0.2592413,1.1835842,-0.6214421,0.9079213,-0.7215314,-0.5665114,0.059286743,-1.2822675
13,1.5518132,0.31839985,-0.5069607,1.1899161,0.8596666,1.4897026,1.4195273,-0.9289891,-0.8341464,-0.5518951,-0.04324931,1.8159035,0.067424685,-0.55696154,0.307904,0.50647926,-0.9736943,-2.0005672,0.9228185,1.7646071
14,-0.92340696,0.91434455,0.76516247,0.7428656,0.36271766,0.5986786,0.03854768,1.6484133,0.3011157,0.34497848,0.8540074,0.72676957,-0.077289365,0.29327166,0.20371954,-0.3161242,-0.19376695,0.20582622,-0.41767973,0.48285785
15,-1.0573369,0.55521363,0.52177334,-0.67340565,-0.2884737,0.42850012,-0.095725074,1.6647261,-0.34322488,0.21409187,0.4902665,1.0759925,-0.083563626,-0.24129257,-0.1696749,0.27139062,-0.039287627,0.34104332,-0.4857232,-0.268021
16,-1.2680463,-0.23245479,-0.2934736,-0.4087594,0.54304457,0.42144823,-0.14568897,1.4062189,0.14602661,-0.13650909,0.07835239,0.5190387,-0.11127852,0.004119456,0.13301173,-0.34785765,0.21826088,0.22190577,-0.6906375,-1.0740708
17,-0.8296517,-0.05443196,0.18466982,0.3218084,0.009077432,0.15840758,0.24511269,1.7354604,0.09444761,-0.21529259,0.7735182,0.9685117,0.48083842,-0.15787563,-0.61415315,0.441232,0.44483083,0.26738983,0.18550572,-0.6362617
18,0.060474277,0.35357976,-0.11489689,-0.042064488,0.9310632,0.5732126,-0.30279106,1.2769648,2.0344217,0.02082342,0.16231608,0.9029645,-0.3171198,0.3645771,-0.6992433,-0.13819931,0.022362888,0.08714992,-0.00039213896,0.47755834
19,-3.467626,-2.2055068,1.366905,1.900239,0.20840833,-0.18559524,0.2884459,0.038433313,-1.1204072,-1.3018984,-1.8613435,-2.5811157,0.32437795,-3.8696141,0.9799173,0.07622258,1.270752,-1.3807731,1.186163,-2.0029218
20,-0.9319409,0.565434,-0.32621774,-0.41561463,0.06276455,-0.46835196,-0.48729402,1.5514482,-0.23541808,-0.61255205,0.17514294,1.1316289,-0.15976529,0.4775985,-0.5038953,0.73864245,0.1260007,-0.256225,-0.50307786,-0.29840755
21,-1.1182486,0.4717437,0.2511039,-0.21447635,0.6295138,0.10497129,0.08953199,1.720836,-0.3255651,-0.07079399,0.68147755,1.0725967,0.16208844,-0.28932828,0.03248945,0.22254172,0.14040643,0.021315277,-0.06559466,-0.11040631
22,-1.0109724,0.579762,-0.07322928,0.13198906,0.64847803,0.35608286,-0.7002003,1.3151671,0.31473446,-0.35309947,0.85102755,1.319191,-0.13953009,0.7739424,-0.17417023,-0.15987673,-0.7165903,0.56151956,0.23599881,-0.55582654
23,-1.228135,0.29953665,0.71442705,0.3578263,-0.39193,0.498703,-0.16375814,1.7287978,0.15291739,0.10270837,0.20911682,0.40550804,0.32233083,-0.22502288,-0.08054286,0.25243244,-0.14242297,0.10491556,-0.08854422,-0.21188363
24,-0.12510085,0.3296881,0.98605263,0.18524915,0.29170182,-0.19849908,-0.2207122,1.2461876,1.7622687,-0.41928193,-0.2766186,0.8044249,0.41188702,-0.091151804,-0.2251403,0.23838729,0.15994704,0.09236544,0.15957123,-0.12542766
25,1.1905229,-0.5884226,-0.166614,-1.5062039,-0.92282426,-1.8401725,-0.7583591,-0.7794068,-0.7516606,-1.4164565,-2.012267,0.97895765,1.8087181,-0.27329123,-1.0274189,-0.3753112,-0.42813683,-1.3089395,-0.6831298,-0.1631138
26,-0.379166,0.7776092,0.4661609,-1.1921645,1.3483398,0.27510113,0.26072645,-1.010885,-0.96815574,0.5976026,1.0677435,-1.30511,-0.16051345,-1.2239239,1.5772694,0.21533751,0.3396757,0.1294263,0.62171793,0.06240788
27,1.315621,-1.106113,0.663445,-1.1505228,-0.33314273,0.80594075,-1.650817,0.4779955,-3.4888701,-1.1054287,-1.3333427,0.25161028,-1.0694624,-0.2645123,-0.007180661,-1.4083545,0.5650512,0.16752148,0.16472611,0.5804106
28,-0.08762491,0.23022309,0.09133859,0.09551036,0.014821114,0.062383905,-0.39324272,0.8005084,1.8146183,0.3290374,0.35865977,0.3213243,0.12218281,0.22520542,0.13653678,-0.5268371,0.04350674,0.17943645,0.135636,-0.060429752
29,0.04434395,0.46235335,0.16325589,-0.19775957,-0.07403353,-0.0868334,-0.28790152,1.154986,2.112769,0.5760459,-0.4507717,0.7419635,-0.024715487,0.54573864,-0.402855,-0.22365913,0.08613002,-0.19188285,-0.021624088,0.30806234
30,1.031644,0.24593301,-0.3267435,-0.6993728,-0.6017544,-0.047700234,1.9456133,-0.1459099,1.0649819,0.3391606,2.2144828,-0.71784025,0.36382884,1.4113712,0.64360404,-0.31028596,-1.2750025,1.466145,0.59695804,-0.6877313
31,-1.6168467,-3.225404,-0.73192126,0.67292017,-2.1389027,0.7026645,1.8756782,1.7863358,0.48952204,-2.3300874,-1.6769234,-0.9539196,-0.998364,-0.70747983,-1.2587463,-0.4276524,-2.7689312,0.074076176,1.3332212,-1.7966202
32,0.39692843,-1.7340598,0.90532225,-0.36171493,0.848969,-0.24190843,-1.4312749,-0.9788685,-0.8564621,-0.36070085,-1.7139806,-0.8347614,0.086122006,-1.1899413,-0.5478997,0.06487922,-0.7587073,0.61048794,-0.37856314,0.062277317
33,-0.6723349,-0.21537413,-0.19350144,0.14149171,0.568781,0.54335576,-0.24403898,1.268063,2.3114934,0.62577856,-0.37879145,0.26146048,0.3951116,0.060404003,-0.5745021,-0.22225502,-0.33019042,-0.086571395,-0.015762031,1.1688402
34,0.5724446,1.0666721,0.85931855,0.079416156,0.23498811,-0.70367014,-0.8038476,-0.84722793,-0.69177485,-0.15439504,-0.14521188,-1.4291716,0.067443915,0.8154264,0.26087505,0.08430055,0.71400356,0.37954327,-0.9499783,-0.36722296
35,-0.3808421,1.09012,-1.3675613,-0.2516389,-0.36896193,0.7786488,-1.3466663,-0.22236156,-3.2509613,1.7146573,-0.37263322,-1.5293419,0.117788576,1.7898583,1.4527771,-0.9224509,0.30979577,1.5314962,1.9341342,0.32097915
36,-0.6002002,-0.023423076,-0.0026382282,-0.21146381,-0.29848173,-0.43237454,-0.30920887,1.773626,0.07743728,-0.50274634,-0.21483111,0.9609604,-0.2686829,0.41331047,0.09689337,0.19906023,0.74120176,-0.23728263,-0.2589198,-0.3327762
37,1.3209882,-0.97875166,1.4135392,-0.4394576,0.8286736,-0.36311883,0.9800109,-0.47964728,-0.68325233,-0.40225816,0.119992375,-0.8027802,-0.52059674,0.31673223,-0.41563866,-0.54553807,0.9992776,0.101539195,0.82113177,-1.0318497
38,1.5815314,0.6151625,1.0893052,-1.2221905,-1.2878488,-0.394252,-0.47729135,-1.0677284,-0.25910616,0.49246785,-1.3831643,0.2937042,1.2048274,0.13906914,0.124920756,0.22087792,-0.13998967,-0.12372047,-0.7769393,-0.8395302
39,-0.20912969,1.0671529,-0.7569877,0.3244552,0.4130274,-0.9614823,2.3506792,0.058163166,1.6665623,-0.16402024,0.2785837,0.38712358,0.5096382,-0.7826072,-0.43617663,-0.78797996,-1.0774065,-0.07942164,-0.068809494,-0.5209944
40,1.7388153,-0.6973521,0.4151296,-1.325959,0.98892236,-0.09182523,-0.017162025,-0.7912802,-0.6215861,-0.8270966,-1.2114743,0.21766126,0.49352896,0.25532192,0.7349297,-0.6616296,-0.09494758,0.25497413,-0.676609,-0.71675694
41,-0.9395951,0.14269094,0.3465147,-0.15407366,0.40704736,0.4364801,-0.16815232,0.98415816,2.2718394,0.04311198,-0.9276651,0.54098344,-0.17397873,-0.12602493,0.526185,0.04287161,0.09570706,-0.31696856,0.30366313,0.13784638
42,0.34640366,1.4899325,0.075505495,0.124213815,0.29110605,1.024194,-0.09252064,-0.96373844,0.05185151,0.2470372,0.13033783,-1.6878852,0.5230337,0.13478601,1.032506,0.10753,1.551681,0.3582325,-0.0072576106,-0.1659063
43,0.47388703,0.5312683,0.8168926,0.4260196,-0.30560103,-0.91678977,-0.7273859,-0.50067526,-0.9087659,-0.9827858,-0.2866522,-2.0135317,0.75098246,0.70662516,0.6931095,0.08434847,0.84304726,-0.8210101,2.1520312,-0.15892404
44,-0.49998546,-1.8956329,0.29890716,1.2516744,-0.2917342,0.7771114,0.0411591,-1.6090894,0.0007044077,-0.24796195,0.7760927,0.5462409,0.23961641,0.69573504,1.0118387,-0.45983174,2.0872312,-0.9219321,-0.22365826,1.1973481
45,-1.8613335,0.4586156,0.24609482,-0.4282145,-0.22701211,0.23053013,-0.10480261,1.2267567,-0.17230868,0.2720122,0.23730665,0.8854016,0.20224863,0.00947243,0.14521608,-0.125915,0.032447517,-0.1933645,-0.15900715,-0.14719296
46,0.09090853,0.3396902,0.19215274,-0.64890367,-1.3586731,-0.57308406,0.3528782,-0.8316041,0.7523456,-0.33317724,0.54550314,-1.7442299,1.31601,-0.9166754,1.1793991,1.0879223,0.30741802,0.38462824,0.8284717,-0.6847391
47,-1.0717407,0.6356076,-0.011004284,-0.5336658,0.3615461,1.0529138,-0.09759988,1.0006701,2.0230203,0.11695823,-0.20171809,0.691501,0.6872946,0.26009542,-1.0444201,0.31969228,-0.67633927,0.059093356,-0.51799417,0.5109966
48,-0.68259573,-0.19315548,-0.17363968,1.6677151,-0.085793585,0.8916799,0.89235073,-1.7556585,-0.46808267,2.404799,0.7066742,-0.7115353,-0.9422574,0.8443237,-0.088508576,1.5281307,-0.2801826,-0.21948862,0.064385355,0.7893348
49,-0.28389657,-1.3120335,1.361589,-0.1485315,0.19190904,1.1192772,0.09273342,-0.42585665,-2.6508584,-0.85981476,0.24834245,-1.0070748,1.5253218,1.0737319,-0.21907154,-0.12459041,-0.04300922,-0.59477985,-1.0043957,-1.5328561
50,-0.89652073,0.79497164,0.46860465,-0.38418695,-0.06130681,-0.10115062,-0.2627688,1.5559226,-0.034983754,0.31063583,0.32719046,0.8642442,0.41317928,0.73245543,-0.3032067,-0.2920126,0.17906755,0.21759725,0.10408163,-0.05880773
51,-0.3650707,0.4322526,-1.8568773,1.7239547,1.5522262,-0.44160104,-0.63079,-1.0578221,-0.040033937,0.8434849,1.4652913,0.76094985,1.9998435,-2.3410876,-1.2695987,-0.11208878,-0.10328084,0.9912469,-1.6406901,1.9075192
52,-1.7927562,-0.77271116,0.28463304,-0.5979068,-0.5595719,0.053808734,0.077427894,0.93379676,-0.43403757,0.101234764,0.28907192,1.4099582,-0.28220242,-0.3952684,0.38957986,0.16703257,-0.0038731098,-0.22340977,0.40965003,-0.2490241
53,1.1802759,-0.4804675,0.01821082,-2.319177,-1.088835,-0.27818617,-0.08746421,-0.8143643,-0.6072279,-0.0055640936,-1.5521201,-0.8172573,0.73714346,0.5610799,0.14026317,0.97205806,-0.20088911,0.42034623,-0.55404174,-0.1302644
54,0.26877266,-1.13831,1.0255277,0.41199738,-0.13411409,-0.5194244,-0.49214184,-1.2399986,-0.4514234,2.0980327,0.057303786,-0.6217397,-0.73289824,1.4221718,-1.1168915,-0.3147629,0.38189813,-0.8639889,-0.8990175,0.22124669
55,-1.2184135,-0.06692381,0.39911473,-0.19177032,0.27241254,0.6798757,-0.09463203,1.7756115,-0.17603135,0.25374094,-0.27747917,0.95627177,0.09594422,-0.14465365,0.039798528,0.053476885,0.31327584,0.14893109,-0.4665728,0.32108787
56,-1.6077348,0.36514297,0.5419929,-1.1176438,0.29936028,0.09918329,0.9384795,0.5736419,-0.5808779,-0.21372408,-3.9847693,-3.3086457,-0.096094936,-1.6343148,-1.6866201,0.16198659,1.3797574,0.027579546,0.37030274,0.97247255
57,-0.5326017,-0.11470027,0.17807984,-0.38973674,0.17958945,-0.17717157,-0.094684765,1.3029402,0.11703634,0.078541905,0.5687798,0.93244505,-0.18899933,-0.0057456195,0.20626284,0.036345884,0.33314326,0.11208165,0.25529522,0.18931392
58,1.4746023,-0.6470661,-1.439228,0.31268543,-0.5714243,-0.6463074,1.6566312,0.55379546,1.0040426,-1.5191407,0.15032667,-0.17761037,0.98388994,-0.015062243,0.47035196,0.5145241,-0.41394508,1.8093793,-0.7689153,-1.1232942
59,0.5136,-1.0314081,-0.26191035,-0.57704055,0.1171916,-0.87168413,-1.2226564,-0.15549684,-0.5938468,0.4018692,0.79064465,-1.6099161,1.5609373,0.8039771,1.1968399,0.3898494,1.1898096,0.9005934,2.0899851,1.4533825
