,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0,0.9051684,-0.55587584,1.0631334,-0.3449474,0.2143824,1.3832005,2.1341558,-0.44158292,-0.14947343,-0.12640399,2.3821473,0.43592018,-0.83627975,-0.27517366,-0.22445726,-0.29275465,-0.40339413,-1.9546376,-0.56286514,-1.106488
1,-0.8186568,-1.1354872,0.26889724,0.8718168,-0.39013824,2.136671,-1.2826357,-2.4919648,0.14229155,0.2798046,-0.13869202,-0.72487724,0.92090213,0.4127885,-0.7516717,0.3254105,1.1999952,0.7642641,-0.033839375,-1.2074789
2,-1.283067,-0.82771504,0.24260688,-0.6270421,-0.046601653,-0.13319731,-0.7230556,-0.6746391,0.375,-1.5941876,0.99446243,0.44063944,0.41941088,1.626293,0.3878668,0.8281441,0.89938474,-0.4632945,-1.6372333,-0.16113932
3,-0.1303522,-1.0640591,0.3981892,-0.08570218,-0.30683348,-0.59193647,0.8372626,-0.1723566,-0.24215937,0.54799986,2.4871252,-0.3212842,0.08169019,0.19110239,0.04411614,-0.40353128,0.09932057,-0.57788527,0.34184185,0.8974332
4,-1.1983199,0.35579428,-1.062598,0.69409186,0.45946348,-0.5986124,0.2421059,0.17199889,-1.0912294,0.11945002,1.5032533,-0.7707441,1.716713,0.6814724,0.64864296,-0.3755736,-0.5611773,-1.2792073,0.23633187,-0.15986179
5,-1.2342076,0.122410506,0.14853454,1.6122854,0.39794925,0.95584357,0.52459675,0.33642918,1.447114,-2.3941708,-0.274531,-0.7312082,0.5604735,0.83655655,0.273176,-1.1729995,0.5581455,0.6833515,-0.6447561,-0.6375601
6,-0.53359467,0.92734265,-0.24628997,-0.52822715,0.1653149,0.12839127,0.18173134,-0.054482818,0.9000859,-3.2250733,-0.8971361,-1.4625971,1.2361178,0.3770591,0.47060817,-0.971174,0.24924274,0.04617262,-1.7648318,-0.532885
7,0.81287277,-1.1469287,-0.07484996,-1.0225229,-0.7441534,0.69629693,0.47858164,0.11012396,0.5003028,-0.8508626,0.8379223,-0.04886177,0.31341732,0.6720836,-0.05080855,-0.40398824,1.2790889,1.2243551,-0.5062877,2.0472984
8,0.6468227,-0.24138469,-0.08341706,-1.4722013,1.6685135,-1.3347232,-0.12842059,0.25805116,0.83032846,0.2821938,0.33630836,-0.4904633,0.49391407,-1.6950176,1.9918602,-0.4501702,-1.099773,-0.08203745,0.3056963,-0.015138254
9,-0.46263152,-1.1108618,-1.0208166,-0.5162713,-1.1769855,-0.9770694,0.8329939,0.43487537,-0.45878243,1.114978,-0.030548453,0.16614324,0.3984939,-0.99632096,0.82734054,0.18218529,-0.14737813,-1.0246617,1.125294,0.5763576
