,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0,-1.3458797,-0.2646783,0.68203026,-1.7279718,-0.6661663,-1.3225739,-2.243173,1.2143627,-0.4729597,-0.92334926,2.047197,-0.07019949,0.60953164,-0.65364933,0.51004875,0.5263696,-1.049221,-0.88201094,1.5283909,0.16149533
1,-0.47280923,0.50764644,0.11800599,-0.16711992,0.18678564,1.9198325,0.14454044,-1.0418049,0.3392312,1.0952581,0.72687435,-0.119782954,0.8884916,0.39370045,-0.6259085,-1.5457659,0.04235053,-1.0957854,-1.2967331,0.10739148
2,-0.4208705,-0.12062162,0.20083207,0.25317764,-0.11064598,-1.074062,0.4935094,1.4785904,1.1648674,-0.45712987,0.58050466,-1.2742256,-1.2320228,0.91876185,-0.88699234,0.5083684,1.6782801,1.067868,0.119926125,0.48522514
3,1.3181484,-0.400734,-1.233542,-0.017451704,-0.6495218,0.6116081,-1.1129706,-0.7539581,0.10372692,0.53408,0.7166014,-1.7411232,-1.1434675,0.46067974,-0.68550634,0.51428634,0.5231549,-0.48941547,0.92508733,-1.5857967
4,-0.763734,0.012690827,-0.032475114,-0.5117993,-0.4512249,0.28931326,0.31875616,-0.30228734,0.39889985,-0.21896768,1.0577421,-0.5734842,-2.0026736,0.27183095,1.0075659,-0.58613914,-0.1153509,0.71523035,0.35563263,-1.434398
5,-1.1157365,-0.2972958,1.0756855,0.66078347,1.066885,-0.39055768,0.48025364,1.1693147,-0.5172938,0.6290698,-1.2604687,0.5248225,0.48808146,1.0549333,-0.7714104,-0.50201976,-0.38305205,0.47306705,-0.6185451,0.27436757
6,0.99380136,-0.22753337,1.5668998,3.0809414,-0.395628,0.04318279,-0.35439438,0.87336123,-1.8016403,-1.1270038,-1.2566758,-0.29738897,-1.5740949,-1.3684628,0.25736853,1.7353361,-0.8771923,-0.059946537,0.05932325,0.48895353
7,-0.46492377,0.45367438,-0.08019447,1.2400134,-0.93156314,-0.7323716,0.3874733,-0.43612897,-0.8515258,-0.5815053,-0.37579024,-0.4707152,-1.1202258,1.1017721,0.49973682,-0.39265412,-0.45525855,-0.25294745,-0.33574432,0.36419678
8,1.473672,0.4625237,0.9308699,1.283052,-0.06318423,1.8751478,0.9760949,2.4060593,0.19181567,-0.4389142,0.3806846,0.5113081,-1.1688128,0.8896153,-0.8172536,-0.9308917,0.31554255,-0.11490631,1.0903093,1.54936
9,1.6997193,0.093572706,0.16809338,-0.8900899,1.595049,-0.86566293,-0.077490985,-0.10478091,-0.15263033,-0.048006564,-0.6316176,0.5457827,-0.28185582,-1.3477453,0.44874415,-0.98484534,1.5178832,-0.19018793,-0.48635083,0.4792323
