,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0,-0.9467193,-0.08396602,1.2311604,1.8688222,-0.73356986,0.74941796,1.2230341,-0.65787566,1.5490336,-2.209833,0.7707148,-0.035812005,0.45972267,0.89987993,1.7437303,-0.91041106,1.140711,0.543279,0.15521683,0.27518606
1,-0.093550265,-1.2610662,-0.99864924,-0.61344504,0.7744342,-0.32128304,1.4677956,0.76057756,0.81397814,0.6722702,0.5279174,0.7738416,2.0037467,-1.1595545,-0.16029143,-1.6099079,0.25843167,1.7371597,1.2165974,0.8612071
2,0.20643467,-1.0614464,0.6311797,-0.25887686,1.555814,0.2180335,1.1190083,0.21206033,-0.06805426,-0.1696158,-0.3961519,0.016385347,0.39134553,-0.07222837,-0.005764842,-0.06393081,-0.48850167,1.0639381,-1.2492435,0.9457506
3,0.3031789,1.7805295,-1.221079,0.19989628,0.24817741,-1.9924958,-1.8502126,-1.6758283,-0.50956,0.51453304,-1.1925944,-0.79135394,0.11162487,-0.39391354,2.305646,-1.3176773,1.378443,1.5037739,-0.42027265,1.6477995
4,-1.951799,-0.78375775,0.8321601,0.86735547,0.31092572,1.1796045,0.381184,0.91844785,-1.533745,0.3965885,-0.5050039,-0.530998,1.2492129,-0.11935118,-2.5289419,-0.9845256,-2.4414508,-0.4563995,-1.3170593,-0.62379354
5,0.28197312,1.1012566,-2.5719821,0.2580145,0.5722233,0.19616747,-0.13423753,0.24326572,0.5101369,-0.2712089,0.11882338,-0.27831262,0.64560163,0.25649413,-0.3435195,-0.32437867,0.17001116,-0.20927191,-0.06955859,-1.0429844
6,0.5018169,1.7561975,-0.9327527,0.4156254,-0.71657294,0.21011692,0.95730966,-0.46968904,0.004361868,0.061928622,-0.1559498,-0.3470853,0.2587362,0.2194779,0.54651046,-0.9681819,-0.3435588,0.4467935,-0.20035121,-0.8763507
7,-3.3976884,0.9770443,1.1409924,-1.7226199,-0.7045585,-1.7379518,0.9846624,0.5747426,1.225615,1.1552252,0.3741904,0.42265126,-1.9163835,0.16345292,-0.8824974,-1.9578114,-1.5557873,-0.4825385,-1.3842994,0.45500028
8,0.43865824,1.5182385,0.83002996,-2.380478,0.8352008,0.20230001,1.5877713,0.26478276,-1.7926896,-0.34717697,-0.34905922,1.743378,0.7877164,-1.1712312,0.22464824,-0.27825588,-0.3478899,-2.2102618,0.3460114,-0.19270927
9,-1.3418697,0.8724025,0.93691313,0.47115064,0.6249496,-0.87521863,0.5624007,1.0398585,-1.163321,1.3672413,1.7460452,2.9683836,0.38561442,1.3738601,0.010282218,0.23026097,-0.4795581,-1.0662026,0.64620596,-0.5067216
