,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0,-0.67986894,-0.5224923,0.46213162,0.20785654,-0.286007,0.9083375,-0.32634312,-0.2706928,-0.9806941,0.25733763,0.12537882,1.5840826,0.7828432,-1.1992234,0.238459,0.9657537,0.9900494,-2.539547,0.74031365,0.4560731
1,-1.2048652,1.198453,-0.123340786,-1.6631322,-0.9426827,-2.7431204,0.8939873,0.011991605,0.046121344,0.42813444,-1.2381349,-0.11778915,2.5237162,1.2794917,-1.3477467,-0.1854146,1.7055044,1.9066508,-1.4652028,-1.7332442
2,-1.7336469,-0.27596435,0.24214864,0.22634119,-0.6914891,-0.663309,0.14605698,0.91658086,-0.39500147,0.0988819,0.9239197,-0.2630758,-0.5400199,-0.0140250325,-1.0928737,2.0594807,-1.2094066,-0.10420829,-0.15495825,-0.7909102
3,-0.91918707,-0.6228248,-0.27509785,-0.27531022,0.7905154,-0.31862998,-0.8777324,-0.040579483,0.9670777,-0.21266037,-0.8693967,-1.3774478,-0.9839926,1.1557792,0.0056019425,-0.014553964,-0.9948572,0.15800011,-0.5778725,1.3976166
4,0.39911473,1.0875432,0.87831736,0.8506063,2.6925886,1.1972656,1.3217226,-0.7575168,0.9128369,0.99315715,0.21518041,-0.46480352,-0.6530246,0.7733716,0.46451488,0.82078695,-0.17718911,-1.8526356,-1.247185,-0.98751724
5,-1.7848299,-0.8477785,-1.2074308,-0.8698818,2.150826,0.46828756,0.42001566,-2.6869283,1.189348,-0.8791745,-0.78484124,0.86801803,-2.6766257,-2.5384817,-0.5192576,0.49103737,1.33285,1.1851819,1.5676193,1.5528433
6,1.3081242,0.67701924,0.16370451,-0.7318374,-1.2329834,0.038175106,-1.6740987,1.1233981,0.05481492,-0.23809084,-0.562209,0.7714391,0.32159397,0.31200117,0.77371174,0.3553251,0.06856257,-0.2551255,-1.5332906,-1.6690092
7,0.35184336,2.6162064,-0.7543011,0.58583957,-1.1339908,-1.0358696,-2.6764512,-0.9113562,-0.5303056,-0.6560321,1.7720727,-0.9511051,-0.3889043,0.39400834,1.3869537,-1.550926,0.7348717,-2.8125064,-1.4174476,-0.5520053
8,-0.055247784,-0.54648036,0.20765519,1.4797161,0.1600461,1.2755647,2.8925807,-1.1085991,0.44151396,-0.39459425,1.4502151,-0.7102049,-1.701546,-0.1427803,-0.28639275,1.1676583,1.7858841,0.29801613,0.5747968,0.88775223
9,0.11616659,-0.55351514,0.25330853,0.7191906,0.5727409,0.6585269,0.4920481,-0.1895071,0.5675142,-1.0983636,-0.29416203,-1.067282,-0.61546665,0.09843522,-0.30016452,-0.5525069,-1.3735143,-0.8755003,-0.5575719,1.1900129
10,-0.042165995,1.0272198,2.230419,0.7133182,-0.26416278,-0.31503862,-1.1220503,-3.5585275,-0.84037006,-1.1562628,-0.7259332,-1.338402,-1.0737547,0.30639023,1.6460394,1.0771042,0.12715757,-0.39701098,-0.12002611,1.342524
11,0.99650455,-1.1533506,-0.4272852,0.06127365,2.014279,-0.13262859,-1.1273249,-0.7058161,1.2101996,1.3988242,-0.5174801,-0.784624,-1.2496748,0.22381085,0.7927033,-0.37163755,0.036122322,-0.64518493,0.34383512,-0.89910793
12,-0.6224086,0.6506951,-1.3095423,-0.32961202,-0.81498104,0.6693269,-1.4953482,-0.6422645,0.7169324,0.27416223,-0.2895993,1.7850153,0.59703577,1.119403,-0.078122735,-0.7566768,-0.71827024,0.032666624,-1.1097987,-0.58334017
13,-0.9231956,-0.32039607,-1.5499322,-0.89005345,-0.7369596,-0.37100768,0.058741897,1.157573,-0.21147934,0.8009062,-0.35543305,0.96368,-0.5438095,0.23333931,-0.24289131,-0.10890201,-1.2866565,0.73777324,-0.66068363,0.49484712
14,0.21922588,0.20464414,-0.62798834,-0.29659456,-0.19068128,0.8698502,0.5510835,0.0010444149,-0.32151958,0.21060538,-0.3168677,-0.07933247,0.729083,0.21688437,1.1835027,-0.14735118,0.32577878,-0.09899658,0.1331234,-1.0156975
15,-1.1260512,1.1264691,-0.39347506,-1.8692167,0.3993013,-0.686035,1.6995766,1.3770015,-0.7607975,0.3975966,-0.3190549,0.3207906,0.83980626,-0.14653444,-2.095265,0.08501351,-1.3433223,0.072567225,0.7334074,-0.04772222
16,0.4080435,-0.4034332,0.7452233,-0.5067142,-1.3486668,-0.21949622,1.3436888,-1.3616067,0.3746027,0.10965097,-0.08169766,0.994944,-0.2591149,0.39081955,0.80708194,0.39083147,-0.87461245,-0.07420173,-0.16237235,1.0631964
17,-0.49449563,-1.1856021,-1.355962,-1.1899796,1.6197879,0.24022724,0.81329083,3.0403676,0.5946271,-1.1093777,-0.004029393,1.3145347,-1.0217196,-0.19175577,0.9657945,-0.14769706,-0.28414404,-0.5900182,-0.5821452,-0.3595259
