,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0,0.40230024,-0.49303138,-1.0449497,-0.52938634,0.13919207,0.35635355,1.5018847,1.7833257,1.2287049,0.19313443,-0.76134264,-0.95799816,0.023147345,0.48290986,-0.26193514,-0.86932755,1.0459676,0.17666209,0.07344699,0.7212679
1,-0.1947099,-0.6323939,-0.94016427,-0.017974049,-1.0129082,0.8698993,-0.15898958,-1.0347188,-0.3167472,0.8725953,-1.0645633,0.48456073,-0.56546706,-0.79037315,-0.7501255,0.9677437,-0.7493127,-1.4753181,-1.3687699,0.51891124
2,0.33308768,1.8164394,-2.5313232,1.2360594,-0.7688823,0.49096102,0.8942355,-0.058313847,-1.5357382,-0.44980118,3.7420394,-1.9249358,1.1864039,-0.34941652,-1.6130757,-0.8955468,0.3735196,1.5560405,-0.57955694,-1.7935919
3,0.58401215,-0.5196208,0.4496502,-1.7466159,0.49922353,0.9710586,-0.18385303,-0.25672334,-0.51902384,0.81031626,-0.26122496,0.6942603,1.4874911,1.8225424,-1.2830505,-0.012373611,0.8511611,0.81811064,-1.909694,-1.8872818
4,0.43469763,-1.3791423,0.1276622,-2.0614877,0.8444768,0.46773404,-0.64586353,-0.25437415,-1.2563455,-0.69402957,-0.21149102,-0.37053323,-1.8375984,0.6006092,0.6631602,-0.8590846,0.89790654,0.13157052,-0.99972725,1.1219493
5,-0.090856194,0.4753102,0.96312803,0.08563927,-0.54992175,-0.948169,0.328948,2.473432,0.14489056,0.47704425,-0.1147771,0.2927184,-0.075197995,0.58607435,-0.7065294,-1.4198484,0.7912681,-0.339275,0.19343281,-0.5311981
6,0.030269086,-1.4527783,0.16762763,2.0538661,1.3658952,-1.3824129,0.13530073,-0.5744334,0.28813305,-1.3960639,0.58500326,-0.06979412,-1.9903407,-0.123081595,0.047082186,-0.12933163,-0.52779096,0.018729925,-1.4129233,-1.8818517
7,0.9881555,0.27881646,-0.26001602,-0.15340139,0.93813884,0.27898225,0.20041361,1.2943294,0.22703351,1.2648096,0.71793437,-1.1355388,-0.32741728,-0.18795913,0.012155771,1.8506949,-3.207199,1.3321581,1.4037995,0.093612134
8,-0.047401845,-0.99319446,-0.39691028,-0.57190686,0.07701105,0.76227796,-0.22637554,-0.20063508,1.1254559,-0.9342388,-0.87716174,-0.42347622,-0.46402732,-0.65323037,0.6449652,-1.1114674,1.0428056,-0.3369285,0.46581674,-0.22878338
9,-0.12749016,-0.17302155,0.31491503,0.4307927,-1.0412976,-1.8309064,-0.348221,-0.28972882,2.3065639,0.4247266,0.20690326,0.3415051,1.2230753,-0.2657572,0.22252202,0.022407487,0.16824192,-0.18629551,0.9510627,-0.4553755
10,1.1193659,-0.4093917,-0.17666315,-0.22382154,0.48130643,1.6672416,1.345819,0.8258326,0.48309746,-0.031798452,-0.24761578,0.6822033,-1.2982019,0.007294923,-2.1145935,0.7009647,-2.5082526,2.684743,1.1467751,0.6606524
11,-0.53734124,1.033467,-1.1114066,0.06767136,0.298136,1.4456669,-0.97692704,0.4334756,0.8158328,0.8258327,-0.06797878,0.26422432,0.84590757,-0.7757075,1.5673832,1.2540168,0.7759379,-0.2555374,0.18638158,0.5621711
12,-0.7926258,0.21543401,0.59462154,1.4292836,0.5320646,-0.066474676,-0.72195375,0.4467163,-0.86305106,-0.7552382,-1.249792,0.0004592538,-0.75325835,-1.154418,0.16447604,0.34925398,-0.9428858,-2.1047494,0.50276506,0.66367555
13,-2.1521182,0.6545864,-1.4658107,1.0665922,-0.3410617,1.2021632,-0.12590942,-0.56186604,-0.39828488,0.89275825,-1.4802963,-0.69315135,-0.862231,0.6693828,-0.7167243,1.5351568,-0.41507262,-0.023688912,1.1001312,0.47620738
14,-1.179344,-1.1030955,-0.8476856,0.28514713,0.71658623,1.6807777,0.88365686,0.31922722,0.4149959,0.6193392,-0.11294167,0.7986509,0.13995147,-0.06715566,0.9050001,-0.65133375,0.28322202,0.20352232,-0.61386085,0.45532092
15,0.10531592,-0.27353907,1.2268499,0.26306856,-1.1614686,0.37030795,-0.05626534,0.6771072,-0.5837814,0.6319146,-0.3654835,-0.33154142,0.45821595,0.6523222,-1.3095391,-0.40916455,1.4774692,-1.0966539,-0.32506633,-0.29075885
16,0.3131072,-0.7930922,0.35276708,-1.4039335,1.0240961,-1.4359744,-0.49899942,0.8489975,0.82090086,0.14523882,0.106774844,-0.9327117,-0.37131524,1.2870009,-0.55222654,-0.21479507,1.1791663,-0.54041433,-0.27389526,1.3580437
17,1.1477745,-0.8038579,1.4850229,-0.6278352,0.0030398965,0.99613875,-0.032907188,-0.08506209,-0.76892143,-0.7824962,0.067861184,0.9068815,-1.0666503,-1.1715381,0.3981478,-0.76597834,0.9434686,-0.4709198,-0.34193587,0.6502557
18,-1.2888079,-0.3060596,-1.7961817,-0.6046204,0.3863824,-0.042180806,0.11337903,-0.6567749,-0.7378167,0.21160094,0.69791245,-0.4626745,0.16906887,0.97672534,0.6341945,-1.2172059,-0.5024914,-0.10504666,0.5575739,0.63395405
19,0.107361495,0.9898985,-1.0373429,1.535125,0.7962465,-1.2787017,-0.099520594,1.472503,1.0484735,1.129031,0.6575346,1.6120058,1.305445,-0.106986314,0.27736324,-0.11153151,-0.3637603,-0.4850597,0.32872915,-1.858475
20,1.2059872,-1.1063807,-1.1705097,-0.8291061,-0.6518662,0.056997925,0.4630547,0.5995612,-0.56600535,-0.2387608,-0.9528376,-0.15011293,-0.18870604,0.4831751,-1.0456893,-0.07548238,1.0288835,-0.17570332,0.56264293,0.6660824
21,-1.1740165,0.65615034,-1.3821726,-0.62375236,1.5421844,-0.22307074,0.27516195,-0.642025,0.29468048,-0.06266788,-0.8266984,0.4369633,0.31222475,-1.1164105,-0.820287,-0.18235393,0.91919124,1.1067166,-0.8035221,0.23258571
22,1.1208291,0.49414033,-0.25885865,-0.3573953,-0.9208892,-1.5153787,0.2248987,-1.6381477,-0.08784196,0.43840897,-0.8845688,-0.55673087,0.4155587,-0.35427052,-0.7994312,0.97003454,1.1299007,0.49170107,0.63792396,-0.27377072
23,-1.3029964,0.50451916,-0.53627884,0.13182548,-0.04912734,0.63209796,-0.9264046,-0.15284032,-0.04769945,0.3140189,0.42147067,-0.043616533,0.12019503,-1.4051644,-0.9544822,1.0239921,-0.35585237,-1.2126424,0.46067238,-1.1410339
24,-0.7728843,0.19317952,-0.880351,-0.19234997,1.6684998,-0.11291167,0.7386657,-0.781099,-0.50505495,-0.41020003,0.5611857,-0.45759684,0.0109426975,2.0206237,-0.2776514,-0.75432605,0.6385577,0.5663863,0.10739207,0.22552066
25,-0.6314954,2.108528,-1.2552134,-0.2518915,1.1646947,-1.0862248,1.9287063,-0.49368265,-1.955909,0.5660998,-0.45630428,-1.4434694,1.3546581,1.1775988,1.2024369,-0.4455529,-0.0017131567,-1.23447,1.1688327,1.4525915
26,-0.9240857,0.6852135,0.5792746,0.5847024,1.0531478,-0.9963839,-0.8167392,-0.4215851,1.6450698,0.14574096,-0.42836738,-0.8997277,0.39059424,-0.9255862,-0.14741287,0.6889895,-0.00824362,0.5205999,-0.16703582,-1.3460871
