,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0,-1.0493965,-1.3605262,-0.053975284,-0.8468287,0.016540177,0.20328304,0.3111956,-0.6063509,1.1420572,-1.4462935,1.1742433,-0.70751274,0.5892315,-1.4296949,-0.0015777647,-0.9226407,0.69587874,-0.22207177,-0.6458247,-0.9056142
1,0.24267662,0.8713626,-0.6269778,-0.13862276,1.008488,-0.07230538,0.8587842,-0.31597298,0.77984524,-0.4389258,0.17414647,0.7924585,1.2346659,0.108433366,-0.3238822,-0.25772282,0.97530407,0.8645268,-0.02063851,-0.6208195
2,0.5546123,0.35965884,-0.12760626,2.9303439,0.25763714,-0.3085018,0.2296704,-0.53096807,0.19334736,-0.038653508,0.53111005,0.21489735,-0.6737163,0.14535248,-0.16630219,0.09775087,-0.85291636,0.45905608,-2.031842,0.26417163
3,-0.4053889,-0.3000167,0.62818766,1.2358446,0.1954535,-1.8443283,-0.6169194,-0.07456523,0.8207135,1.6132935,-2.3393936,-1.6198292,1.0821899,0.77575856,0.45107436,-1.5674906,-1.2393731,-0.72767663,1.1600639,0.19525921
4,0.3288657,-0.3018881,0.80560744,0.48211992,0.75583684,-2.0022538,1.4967431,-0.21319246,-0.71001744,-0.56395185,0.34324247,-1.1127464,2.5431263,0.82186973,0.053385645,0.05221337,-0.62548983,1.116797,-0.17129923,0.029726535
5,1.1348153,0.851098,0.21476325,2.131213,-0.4337411,-1.2075914,-0.8284633,-1.7500818,-0.6249851,-0.9127654,2.4486642,1.777623,1.1716145,0.27300954,-0.7257998,1.5920384,-1.2616445,1.458704,0.8151571,0.70501906
6,1.4096496,-1.0782697,-0.5056614,0.11068863,0.9775332,-1.3618325,-1.6487777,-1.4733405,-0.6823765,-0.57543725,-1.178825,0.09657964,-0.5164171,-1.2791374,1.2927451,-0.11027649,-0.37086582,0.86501044,-0.21783723,-0.5940352
7,-1.1771226,-0.20106404,2.074463,0.30154902,0.33786967,-0.9073106,0.7722209,-1.6401863,-0.4031665,1.1711643,0.5535886,1.3491689,-0.6457018,-1.0207641,0.92378443,0.014674753,-0.16141713,-0.2529957,-0.17632975,0.5603858
8,0.9921135,1.7231431,1.3305867,-0.23951122,-0.7395661,0.9245504,1.0211821,1.038712,0.15824127,-1.398249,-0.17959169,1.0555402,1.293117,0.7796687,-0.73480487,-1.113311,-0.8334292,0.90890735,0.24817403,-1.5187948
9,1.2122439,-0.9557982,1.0775087,1.3771468,0.9432012,-0.16385189,0.051704258,-0.59968907,0.040175438,0.16752304,0.37650186,-0.86584115,-0.02330327,0.26133424,1.2063863,0.30791086,0.3036579,1.5007863,1.4137783,0.16080362
